USERNAME;JOB_ID;NODENAME;APPNAME;AVG.FREQ;TIME;CPI;TPI;GBS;GFLOPS_1_proces;DC-NODE-POWER;DRAM-POWER;PCK-POWER;DEF.FREQ;POLICY;POLICY_TH;TOTAL_INST;CORES
NA;70914;cmp2732.hpc.eu.lenovo.com;SSE2 DP ADD128;3095400;10.411937;0.470780;0.0;0.0;12.294048;289.283349;16.178021;265.973587;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;SSE2 DP MUL128;3096000;10.505916;0.474963;0.0;0.0;12.184904;342.664076;16.185902;271.797057;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;FMA DP FMADD128;3095700;10.411876;0.470694;0.0;0.0;24.506609;322.036106;16.209642;279.052933;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;AVX DP ADD256;2592900;12.423551;0.470805;0.0;0.0;20.607079;281.883980;16.241992;235.746691;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;AVX DP MUL256;2592300;12.423564;0.470818;0.0;0.0;20.537704;276.732184;16.232724;235.905458;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;FMA DP FMADD256;2592300;12.424158;0.470843;0.0;0.0;41.210582;308.914294;16.242066;243.744078;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;AVX-512F DP ADD512;2185200;14.725143;0.470802;0.0;0.0;34.768437;219.828086;16.237128;181.330173;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;AVX-512F DP MUL512;2184600;14.724255;0.470876;0.0;0.0;34.645108;231.454834;16.230809;181.918048;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;70914;cmp2732.hpc.eu.lenovo.com;AVX-512F DP FMADD512;2184300;14.721230;0.472907;0.0;0.0;69.544623;224.030193;16.225865;191.123918;2401000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;SSE2 DP ADD128;1896000;17.060065;0.470861;0.0;0.0;7.480878;154.864592;11.299333;124.844071;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;SSE2 DP MUL128;1896000;17.225292;0.475254;0.0;0.0;7.409809;155.933496;10.056230;125.463129;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;FMA DP FMADD128;1896000;17.067724;0.469214;0.0;0.0;14.951624;159.306537;10.082367;127.362863;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;AVX DP ADD256;1896000;17.070440;0.470934;0.0;0.0;14.945334;156.117827;10.071505;133.241739;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;AVX DP MUL256;1896000;17.071183;0.471345;0.0;0.0;14.945686;165.600709;10.080449;133.364645;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;FMA DP FMADD256;1895700;17.068584;0.470919;0.0;0.0;29.903777;171.250292;10.112530;137.260119;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;AVX-512F DP ADD512;1896000;17.069649;0.470863;0.0;0.0;29.992117;185.709735;10.114819;151.385929;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;AVX-512F DP MUL512;1895700;17.068128;0.470851;0.0;0.0;29.990483;187.776890;10.132066;152.207919;1900000;MONITORING_NO_EAR;0.0;64000000000;40
NA;80738;cmp2732.hpc.eu.lenovo.com;AVX-512F DP FMADD512;1896000;17.067962;0.471323;0.0;0.0;59.786632;193.989183;10.137832;158.616016;1900000;MONITORING_NO_EAR;0.0;64000000000;40
